Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TV Movie,overview
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,magdalena birthday approach life complicate discovery kick house find family gay cousin
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,filmmaker jonathan caouette documentary grow mother mixture snapshot answer machine message video diary film cull year life
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,version dream stand contrast view money earn allocate believe elite washington know allocate wealth champion dream play million time generation american improve lot life even dare dream build hold end government take spend people money list program film want money expose cost lose freedom lose opportunity support state
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,sister travel cheesy tourist trap battle toxic monster dress bigfoot costume order save one love
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,woman inherit hotel louisiana series learn building build entrance hell
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,vacation la vega career woman joy mcnally playboy jack fuller come sober realization marry night abandon compel reason live life couple period time stake amount money
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,samantha goodman psychiatrist burnt drive family winter cottage spend time husband sister weekend jarringly interrupt terrifying guest arrive follow night terror mind game escape option
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,omar pakistani boy living london father lift chunk drug money pakistani lover johnny decide renovate grungy laundrette
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,joseph break girlfriend take well think plot psychiatrist dog miss suspect people work then guilt past somehow live keep try kill tell parallel joseph struggle leave decide end crow someone get joseph stroke luck head
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,squeegee kid descend sarah luxury sedan fuse light cat mouse tale captor captive sarah force continue trip cottage trio bait entice search truth
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,woman die cancer century sweden visit sister long feeling sibling rise surface
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,story woman separate prejudice husband baby interweave tale intolerance history
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,look universe fan
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,harriet queenie mahoney vaudeville act come broadway friend eddie kern need number francis zanfield show eddie love harriet meet queenie fall love court jock warriner member new yorker society take till queenie recognize jock nothing toy also take till harriet recognize eddie love queenie
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,group college student find book recording wilderness cabin rent weekend unwittingly unleash force surround forest
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,help artist exhibition owner mannequin shop deadly suppress desire come surface
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,war end israel victory conquer jerusalem gaza sinai west bank war portrayed day undertaking emblem pride week war group kibbutznik lead author amos oz record conversation soldier return battlefield recording reveal look moment israel turn david goliath army censor recording allow kibbutznik publish fragment conversation voice reveals recording time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,quadriplegic play rugby wheelchair overcome obstacle compete paralympic game athens greece
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,caribbean island army ranger joe armstrong save friend clutch lion kidnap scientist army ninja warrior
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,documentary filmmaker doug block reason believe parent marriage one mother dy unexpectedly father swiftly marry secretary discover parent far trouble ever imagine birch street documentary explore question parent really want know
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,world population miss sky drone boy name kitch set find father join drone companion
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defense prosecution rest jury file jury room decide innocent murder father begin case soon become juror prejudice preconception trial accuse
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,story man rescue shepherd become friend
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ellie andrew tie knot society aviator king westley whisk away father yacht king clutch ellie jump ship eventually wind bus head back husband reluctantly accept help work reporter peter warne actually warne give choice stick get back husband blow whistle ellie father way peter get want really newspaper story
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,teenager confine country estate well planet trio spend day listen endless homemade tape teach vocabulary word come family abode instantly assign meaning hence sea refers armchair flower have invent brother claim ostracize disobedience parent terrorize offspring submission
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,home movie photograph recite poetry illustrate life tupac shakur mc time
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,woman constantly run town town year daughter escape relationship film open escape shift start san diego mom take control trucker fight weirdo bos meanwhile daughter use make shift find fit school include get choose play lead
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,angel gabriel come earth collect soul end war heaven priest girl stop
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,chloe garance clavel parisian decide take vacation find someone look cat everyone include gay male roommate refuse help finally make arrangement madame renée renée le calm often watch people cat dog however chloe come back madame renée tell unfortunately cat lose owner go search friend look cat meet character populate neighborhood
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,quirky april burn live boyfriend new york city apartment mile away emotionally family discover mother form breast cancer invite clan place thanksgiving father struggle drive family city april cook run kitchen trouble ask neighbor help
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal reunite camping trip oregon cascade mountain
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wendy drifter travel alaska search work companion dog lucy already perilously close lose everything wendy hit bump road car break arrest shoplift dog food post bail return retrieve lucy find dog go prompt search pet
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,story people town course autumn day
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pierrot escape society travel paris mediterranean sea marianne girl chase algeria lead life always run
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,set kumba south west cameroon sister law follow adultery rape abuse case lead female judge
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ayurveda science life art body mind spirit give importance voyage thousand mile india abroad take journey encounter men medicine simply villager live harmony nature hope nature way enable survive discover
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,man wife face discriminatory challenge america
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joey sissel misfit spend time together talk sex gradually slowly relationship become bore
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,age trainer fighter need chance overcome demon past chase dream future
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,warrior kingdom samarza arrives america assassinate school girl girl know living heir kingdom a guard arrive america protect princess
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,future government sponsor bloody race point score mow pedestrian team comprise male female compete use car equip weapon frankenstein return champion become america hero time passenger resistance
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,story skip take position night janitor theme park supervisor archie teach rope importantly attempt convey message series story boxer give opportunity become glove killer assassin kidnaps people order find hire hit recruit initiate lodge businessmen haze take turn member suicide club introduces fear man jump death
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,broadway producer put play devil character soon actor begin nightmare event mention play really happening
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,nick anderson kevin daniel tracey green everything together friend yet neighbor adolescence finish thought sentence joy pain happiness tear use nick house member clubhouse escape world contentment intrusion others test stability way never imagine
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,maurice reticent homeless man somehow manage get brooklyn spend night car find bizarre club renowned burlesque show maurice fascinate club playful revue celebrate sexuality otherness club owner adore soon become part family begin bond luka maurice turn back luka grow affection run away emotion drift aimlessly city try find foot boxing club meet charlie withstand pressure feeling maurice unleash mount foment emotion pervade tenderness menace
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,school track runner name laura suddenly die heart attack finish race killer wear sweat suit fencing mask begin kill friend school track team suspect include coach michael laura sister anne arrive town school guglione laura boyfriend kevin
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,patient anger reach boiling point lead embark mission revenge thug subject severe trauma
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sandra manager restaurant becky counter girl really need job day police officer telephone accuse becky steal money customer purse becky vehemently deny sandra overwhelm responsibility complies officer order detain becky begin nightmare tragically blur line expedience prudence legality reason
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,holden banky book artist everything go meet alyssa also book artist holden fall hope crush find
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,insecurity heart comedy relationship mother daughter
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,group school senior enjoy power trip dip activity
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,love story woman background find go struggle romance
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,buck live existence life collage lollipop buck remember childhood friend chuck feel need reconnect invite mother buck trek la chuck music record executive live life buck end develop obsession chuck begin stalk
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,comedy reminiscent film kris boy india ajay hindu homeboy farah devoutly muslim girl desi tell story set character culture decidedly hip point view
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prequel degree
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,seven stranger take life place mysteriously cube agree find way
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,day life student try find love
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,develop lump neck give ability transform people object wife meanwhile ceo smilecorp learns man ability see way achieve world domination man take animate movie bill plympton
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,sophie jacob go time life now find
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,college student fall student separate ban overstay visa
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,diva murder set horror director vincent augustine film chapel blood somewhere crime scene coroner van body mysteriously disappear meanwhile city supply donate blood dangerously deplete suspect connection event detective mike hung sasha colfax go undercover studio investigate attempt crack case quickly turn battle survival uncover war vampire coven threaten consume humanity grisly assault teeth blood
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,look life struggle scene rock star follow character gwen quest work assistant film production designer try steal friend music producer offer favor producer meanwhile try orchestrate comeback glam band comprise michael de barres john taylor martin kemp rosanna arquette play movie star wife singer fret offer role mother beverly also show millionairess agree bankroll group get roll hay singer career problem include drug proclivity represent film
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ernest chin live work motel strip misunderstood family blindly careen puberty ernest befriend sam kim yet man check sam teach fatherless rite manhood
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,discovery love affair lead angelenos violent sexually charge tour side nature
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,choice make woman drug dealer addict pregnant jersey city
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,shotgun story track feud erupt set brother follow death father set cotton field back road southeast arkansas brother discover length go protect family
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,candidate highly job lock together room give test confuse tension begin unravel
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,author terumi matthew transport brooklyn meet woman nicole zaray read life
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,compete group school student rally together enter song dance competition order save church closing
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,midst crisis faith man find hope expect hometown james moore golden globe corbin bernsen pastor return home discover family area kill fire childhood friend implicate murder convinced friend innocence james set mission find process rediscover lose faith drama faith family tie bind community together
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,force power sleep mercenary name ink nightmare mission capture spirit emma dream world save marshal resource focus save soul emma tragically father
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,christmas bunny tell story foster child sophie bolen find lost rabbit wood christmas eve rabbit nurse back health bunny lady florence henderson run rabbit rescue barn michigan farmhouse
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,orson welles judge rauch hold trial jess tyler caretaker desert wife year accuse relation daughter kady complication follow wash father kady baby come back take away
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,harrowing accident couple strand wood survive wait help arrive event take turn worse disappearance emma boyfriend leave battle element also elude hunter track forest
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,matter kathy jordan trovillion highland park girl search something life seem place go find horse camp father luke dean cain lois amp clark new adventure superman recognize get blood sensibility understand horse understand horse camp much learn horse people challenge friendship
